Title,Category,Authors,Date,PDF
Auto-FedAvg: Learnable Federated Averaging for Multi-Institutional Medical Image Segmentation,CV,"Yingda Xia, Dong Yang, Wenqi Li, Andriy Myronenko, Daguang Xu, Hirofumi Obinata, Hitoshi Mori, Peng An, Stephanie Harmon, Evrim Turkbey, Baris Turkbey, Bradford Wood, Francesca Patella, Elvira Stellato, Gianpaolo Carrafiello, Anna Ierardi, Alan Yuille, Holger Roth","20 April, 2021",https://arxiv.org/pdf/2104.10193
"Identify, Align, and Integrate: Matching Knowledge Graphs to Commonsense Reasoning Tasks",CL,"Lisa Bauer, Mohit Bansal","20 April, 2021",https://arxiv.org/pdf/2104.10190
Outcome-Driven Reinforcement Learning via Variational Inference,LG,"Tim G. J. Rudner, Vitchyr H. Pong, Rowan McAllister, Yarin Gal, Sergey Levine","20 April, 2021",https://arxiv.org/pdf/2104.10180
Robust Feature Disentanglement in Imaging Data via Joint Invariant Variational Autoencoders: from Cards to Atoms,LG,"Maxim Ziatdinov, Sergei Kalinin","20 April, 2021",https://arxiv.org/pdf/2104.10166
Evaluating the Immediate Applicability of Pose Estimation for Sign Language Recognition,CL,"Amit Moryossef, Ioannis Tsochantaridis, Joe Dinn, Necati Cihan Camgöz, Richard Bowden, Tao Jiang, Annette Rios, Mathias Müller, Sarah Ebling","20 April, 2021",https://arxiv.org/pdf/2104.10159
MBRL-Lib: A Modular Library for Model-based Reinforcement Learning,AI,"Luis Pineda, Brandon Amos, Amy Zhang, Nathan O. Lambert, Roberto Calandra","20 April, 2021",https://arxiv.org/pdf/2104.10157
VideoGPT: Video Generation using VQ-VAE and Transformers,CV,"Wilson Yan, Yunzhi Zhang, Pieter Abbeel, Aravind Srinivas","20 April, 2021",https://arxiv.org/pdf/2104.10156
Understanding Synonymous Referring Expressions via Contrastive Features,CV,"Yi-Wen Chen, Yi-Hsuan Tsai, Ming-Hsuan Yang","20 April, 2021",https://arxiv.org/pdf/2104.10154
Variational Relational Point Completion Network,CV,"Liang Pan, Xinyi Chen, Zhongang Cai, Junzhe Zhang, Haiyu Zhao, Shuai Yi, Ziwei Liu","20 April, 2021",https://arxiv.org/pdf/2104.10152
Computing homotopy classes for diagrams,CG,"Marek Filakovský, Lukáš Vokřínek","20 April, 2021",https://arxiv.org/pdf/2104.10150
Bayesian subset selection and variable importance for interpretable prediction and classification,LG,Daniel R. Kowal,"20 April, 2021",https://arxiv.org/pdf/2104.10147
Understanding the Context of IoT Software Systems in DevOps,SE,"Igor Muzetti Pereira, Tiago Garcia de Senna Carneiro, Eduardo Figueiredo","20 April, 2021",https://arxiv.org/pdf/2104.10146
Linear PDE with Constant Coefficients,SC,"Rida Ait El Manssour, Marc Härkönen, Bernd Sturmfels","20 April, 2021",https://arxiv.org/pdf/2104.10141
An Overview of Federated Learning at the Edge and Distributed Ledger Technologies for Robotic and Autonomous Systems,RO,"Yu Xianjia, Jorge Peña Queralta, Jukka Heikkonen, Tomi Westerlund","21 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 20 April, 2021",https://arxiv.org/pdf/2104.10139
Towards Solving Multimodal Comprehension,CL,"Pritish Sahu, Karan Sikka, Ajay Divakaran","20 April, 2021",https://arxiv.org/pdf/2104.10135
HASFC: a MANO-compliant Framework for Availability Management of Service Chains,NI,"Mario Di Mauro, Giovanni Galatro, Maurizio Longo, Fabio Postiglione, Marco Tambasco","20 April, 2021",https://arxiv.org/pdf/2104.10134
Egalitarian and Congestion Aware Truthful Airport Slot Allocation Mechanism,GT,"Aasheesh Dixit, Garima Shakya, Suresh Kumar Jakhar, Swaprava Nath","24 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 20 April, 2021",https://arxiv.org/pdf/2104.10133
Large Scale Interactive Motion Forecasting for Autonomous Driving : The Waymo Open Motion Dataset,CV,"Scott Ettinger, Shuyang Cheng, Benjamin Caine, Chenxi Liu, Hang Zhao, Sabeek Pradhan, Yuning Chai, Ben Sapp, Charles Qi, Yin Zhou, Zoey Yang, Aurelien Chouard, Pei Sun, Jiquan Ngiam, Vijay Vasudevan, Alexander McCauley, Jonathon Shlens, Dragomir Anguelov","20 April, 2021",https://arxiv.org/pdf/2104.10132
Phase Transition Adaptation,LG,"Claudio Gallicchio, Alessio Micheli, Luca Silvestri","20 April, 2021",https://arxiv.org/pdf/2104.10130
Hidden Biases in Unreliable News Detection Datasets,CL,"Xiang Zhou, Heba Elfardy, Christos Christodoulopoulos, Thomas Butler, Mohit Bansal","20 April, 2021",https://arxiv.org/pdf/2104.10129
Efficient Retrieval Optimized Multi-task Learning,CL,"Hengxin Fun, Sunil Gandhi, Sujith Ravi","20 April, 2021",https://arxiv.org/pdf/2104.10127
Transformer Transforms Salient Object Detection and Camouflaged Object Detection,CV,"Yuxin Mao, Jing Zhang, Zhexiong Wan, Yuchao Dai, Aixuan Li, Yunqiu Lv, Xinyu Tian, Deng-Ping Fan, Nick Barnes","20 April, 2021",https://arxiv.org/pdf/2104.10124
Finding Small Multi-Demand Set Covers with Ubiquitous Elements and Large Sets is Fixed-Parameter Tractable,DS,"Niclas Boehmer, Robert Bredereck, Dušan Knop, Junjie Luo","20 April, 2021",https://arxiv.org/pdf/2104.10122
Improving state-of-the-art in Detecting Student Engagement with Resnet and TCN Hybrid Network,CV,"Ali Abedi, Shehroz S. Khan","20 April, 2021",https://arxiv.org/pdf/2104.10121
On the Impact of Word Error Rate on Acoustic-Linguistic Speech Emotion Recognition: An Update for the Deep Learning Era,SD,"Shahin Amiriparian, Artem Sokolov, Ilhan Aslan, Lukas Christ, Maurice Gerczuk, Tobias Hübner, Dmitry Lamanov, Manuel Milling, Sandra Ottl, Ilya Poduremennykh, Evgeniy Shuranov, Björn W. Schuller","20 April, 2021",https://arxiv.org/pdf/2104.10118
Developing a New Tool to Implement Computer-Supported Active Learning Strategies in the Engineering Classroom,CE,"Juan M. Tizón, Pablo Sierra, Luis Sánchez de León, Emilio Navarro, Javier Vilá, José F. Moral","20 April, 2021",https://arxiv.org/pdf/2104.10117
Enhancing Cognitive Models of Emotions with Representation Learning,CL,"Yuting Guo, Jinho Choi","20 April, 2021",https://arxiv.org/pdf/2104.10116
Detection of Audio-Video Synchronization Errors Via Event Detection,MM,"Joshua P. Ebenezer, Yongjun Wu, Hai Wei, Sriram Sethuraman, Zongyi Liu","20 April, 2021",https://arxiv.org/pdf/2104.10110
Towards Autonomous Robotic Precision Harvesting,RO,"Edo Jelavic, Dominic Jud, Pascal Egli, Marco Hutter","20 April, 2021",https://arxiv.org/pdf/2104.10108
Development of a dynamic type 2 diabetes risk prediction tool: a UK Biobank study,LG,"Nikola Dolezalova, Massimo Cairo, Alex Despotovic, Adam T. C. Booth, Angus B. Reed, Davide Morelli, David Plans","20 April, 2021",https://arxiv.org/pdf/2104.10106
ds-array: A Distributed Data Structure for Large Scale Machine Learning,DC,"Javier Álvarez Cid-Fuentes, Pol Álvarez, Salvi Solà, Kuninori Ishii, Rafael K. Morizawa, Rosa M. Badia","20 April, 2021",https://arxiv.org/pdf/2104.10105
Neural Networks for Learning Counterfactual G-Invariances from Single Environments,LG,"S Chandra Mouli, Bruno Ribeiro","20 April, 2021",https://arxiv.org/pdf/2104.10103
Space Partitioning and Regression Mode Seeking via a Mean-Shift-Inspired Algorithm,LG,"Wanli Qiao, Amarda Shehu","20 April, 2021",https://arxiv.org/pdf/2104.10100
UIT-ISE-NLP at SemEval-2021 Task 5: Toxic Spans Detection with BiLSTM-CRF and Toxic Bert Comment Classification,CL,"Son T. Luu, Ngan Luu-Thuy Nguyen","20 April, 2021",https://arxiv.org/pdf/2104.10097
Beyond Fair Pay: Ethical Implications of NLP Crowdsourcing,CL,"Boaz Shmueli, Jan Fell, Soumya Ray, Lun-Wei Ku","20 April, 2021",https://arxiv.org/pdf/2104.10095
Turning Channel Noise into an Accelerator for Over-the-Air Principal Component Analysis,IT,"Zezhong Zhang, Guangxu Zhu, Rui Wang, Vincent K. N. Lau, Kaibin Huang","20 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 20 April, 2021",https://arxiv.org/pdf/2104.10093
Class-Incremental Learning with Generative Classifiers,LG,"Gido M. van de Ven, Zhe Li, Andreas S. Tolias","28 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 20 April, 2021",https://arxiv.org/pdf/2104.10087
Development of digitally obtainable 10-year risk scores for depression and anxiety in the general population,LG,"D. Morelli, N. Dolezalova, S. Ponzo, M. Colombo, D. Plans","20 April, 2021",https://arxiv.org/pdf/2104.10085
Predicting Medical Interventions from Vital Parameters: Towards a Decision Support System for Remote Patient Monitoring,AI,"Kordian Gontarska, Weronika Wrazen, Jossekin Beilharz, Robert Schmid, Lauritz Thamsen, Andreas Polze","20 April, 2021",https://arxiv.org/pdf/2104.10083
Personalized News Recommendation with Knowledge-aware Interactive Matching,IR,"Tao Qi, Fangzhao Wu, Chuhan Wu, Yongfeng Huang","20 April, 2021",https://arxiv.org/pdf/2104.10081
Exploring Evolved Multicellular Life Histories in a Open-Ended Digital Evolution System,NE,"Matthew Andres Moreno, Charles Ofria","20 April, 2021",https://arxiv.org/pdf/2104.10079
Development of an accessible 10-year Digital CArdioVAscular (DiCAVA) risk assessment: a UK Biobank study,LG,"Nikola Dolezalova, Angus B. Reed, Alex Despotovic, Bernard Dillon Obika, Davide Morelli, Mert Aral, David Plans","20 April, 2021",https://arxiv.org/pdf/2104.10078
UNISURF: Unifying Neural Implicit Surfaces and Radiance Fields for Multi-View Reconstruction,CV,"Michael Oechsle, Songyou Peng, Andreas Geiger","20 April, 2021",https://arxiv.org/pdf/2104.10076
MixDefense: A Defense-in-Depth Framework for Adversarial Example Detection Based on Statistical and Semantic Analysis,CR,"Yang Yijun, Gao Ruiyuan, Li Yu, Lai Qiuxia, Xu Qiang","20 April, 2021",https://arxiv.org/pdf/2104.10073
ZMCintegral-v5.1: Support for Multi-function Integrations on GPUs,DC,"Xiao-Yan Cao, Jun-Jie Zhang","13 April, 2021",https://arxiv.org/pdf/2104.10068
Contrastive Learning for Sports Video: Unsupervised Player Classification,CV,"Maria Koshkina, Hemanth Pidaparthy, James H. Elder","15 April, 2021",https://arxiv.org/pdf/2104.10067
Spherical Multi-Modal Place Recognition for Heterogeneous Sensor Systems,RO,"Lukas Bernreiter, Lionel Ott, Juan Nieto, Roland Siegwart, Cesar Cadena","17 April, 2021",https://arxiv.org/pdf/2104.10066
EarthNet2021: A large-scale dataset and challenge for Earth surface forecasting as a guided video prediction task,LG,"Christian Requena-Mesa, Vitus Benson, Markus Reichstein, Jakob Runge, Joachim Denzler","16 April, 2021",https://arxiv.org/pdf/2104.10065
Learning-based Compression for Material and Texture Recognition,CV,"Yingpeng Deng, Lina J. Karam","16 April, 2021",https://arxiv.org/pdf/2104.10064
Style-Aware Normalized Loss for Improving Arbitrary Style Transfer,CV,"Jiaxin Cheng, Ayush Jaiswal, Yue Wu, Pradeep Natarajan, Prem Natarajan","18 April, 2021",https://arxiv.org/pdf/2104.10062
Pseudo-Boolean Functions for Optimal Z-Complementary Code Sets with Flexible Lengths,IT,"Palash Sarkar, Sudhan Majhi, Zilong Liu","20 April, 2021",https://arxiv.org/pdf/2104.10061
Asymmetric compressive learning guarantees with applications to quantized sketches,LG,"Vincent Schellekens, Laurent Jacques","20 April, 2021",https://arxiv.org/pdf/2104.10054
T2VLAD: Global-Local Sequence Alignment for Text-Video Retrieval,CV,"Xiaohan Wang, Linchao Zhu, Yi Yang","20 April, 2021",https://arxiv.org/pdf/2104.10051
Semantic similarity metrics for learned image registration,LG,"Steffen Czolbe, Oswin Krause, Aasa Feragen","20 April, 2021",https://arxiv.org/pdf/2104.10047
Geometric Deep Learning on Anatomical Meshes for the Prediction of Alzheimer's Disease,LG,"Ignacio Sarasua, Jonwong Lee, Christian Wachinger","20 April, 2021",https://arxiv.org/pdf/2104.10044
BCNN: Binary Complex Neural Network,NE,"Yanfei Li, Tong Geng, Ang Li, Huimin Yu","27 March, 2021",https://arxiv.org/pdf/2104.10042
A Brief Overview of the UML Scientific Profile,DC,Vasyliy I. Gurianov,"8 April, 2021",https://arxiv.org/pdf/2104.10041
Particle swarm optimization in constrained maximum likelihood estimation a case study,NE,"Elvis Cui, Dongyuan Song, Weng Kee Wong","9 April, 2021",https://arxiv.org/pdf/2104.10040
Fairly Constricted Particle Swarm Optimization,NE,"Anwesh Bhattacharya, Snehanshu Saha","21 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 10 April, 2021",https://arxiv.org/pdf/2104.10039
GraphGuess: Approximate Graph Processing System with Adaptive Correction,DC,"Morteza Ramezani, Anand Sivasubramaniam, Mahmut T. Kandemir","11 April, 2021",https://arxiv.org/pdf/2104.10037
Efficient Online Transfer Learning for 3D Object Classification in Autonomous Driving,RO,"Rui Yang, Zhi Yan, Tao Yang, Yassine Ruichek","20 April, 2021",https://arxiv.org/pdf/2104.10036
VT-ADL: A Vision Transformer Network for Image Anomaly Detection and Localization,CV,"Pankaj Mishra, Riccardo Verk, Daniele Fornasier, Claudio Piciarelli, Gian Luca Foresti","20 April, 2021",https://arxiv.org/pdf/2104.10034
"On Generating and Labeling Network Traffic with Realistic, Self-Propagating Malware",CR,"Molly Buchanan, Jeffrey W. Collyer, Jack W. Davidson, Saikat Dey, Mark Gardner, Jason D. Hiser, Jeffry Lang, Alastair Nottingham, Alina Oprea","20 April, 2021",https://arxiv.org/pdf/2104.10033
Safety-enhanced UAV Path Planning with Spherical Vector-based Particle Swarm Optimization,NE,"Manh Duong Phung, Quang Phuc Ha","13 April, 2021",https://arxiv.org/pdf/2104.10030
Reproducibility Report for the Paper: QN-based Modeling and Analysis of Software Performance Antipatterns for Cyber-Physical Systems,SE,Alessandro Pellegrini,"20 April, 2021",https://arxiv.org/pdf/2104.10029
Multiple Sclerosis Lesion Analysis in Brain Magnetic Resonance Images: Techniques and Clinical Applications,CV,"Yang Ma, Chaoyi Zhang, Mariano Cabezas, Yang Song, Zihao Tang, Dongnan Liu, Weidong Cai, Michael Barnett, Chenyu Wang","20 April, 2021",https://arxiv.org/pdf/2104.10027
HTN Planning Domain for Deployment of Cloud Applications,DC,Ilche Georgievski,"16 April, 2021",https://arxiv.org/pdf/2104.10025
Assessing the Effectiveness of (Parallel) Branch-and-bound Algorithms,DC,"Stephen J. Maher, Ted K. Ralphs, Yuji Shinano","18 April, 2021",https://arxiv.org/pdf/2104.10022
A Decentralized Shared CAV System Design and Application,DC,"Sayed Mehdi Meshkani, Bilal Farooq","17 April, 2021",https://arxiv.org/pdf/2104.10017
The Emperor's New Autofill Framework: A Security Analysis of Autofill on iOS and Android,CR,"Sean Oesch, Anuj Gautam, Scott Ruoti","20 April, 2021",https://arxiv.org/pdf/2104.10015
Voting Classifier-based Intrusion Detection for IoT Networks,CR,"Muhammad Almas Khan, Muazzam A Khan, Shahid Latif, Awais Aziz Shah, Mujeeb Ur Rehman, Wadii Boulila, Maha Driss, Jawad Ahmad","25 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 20 April, 2021",https://arxiv.org/pdf/2104.10013
Parallel Physics-Informed Neural Networks via Domain Decomposition,DC,"Khemraj Shukla, Ameya D. Jagtap, George Em Karniadakis","20 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 20 April, 2021",https://arxiv.org/pdf/2104.10011
Perceptual Loss for Robust Unsupervised Homography Estimation,CV,"Daniel Koguciuk, Elahe Arani, Bahram Zonooz","20 April, 2021",https://arxiv.org/pdf/2104.10010
BraidNet: procedural generation of neural networks for image classification problems using braid theory,NE,"Olga Lukyanova, Oleg Nikitin, Alex Kunin","20 April, 2021",https://arxiv.org/pdf/2104.10004
On the Prevention of Privacy Threats: How Can We Persuade Our Social Network Users?,SI,"Ramon Ruiz-Dolz, Jose Alemany, Stella Heras, Ana García-Fornes","20 April, 2021",https://arxiv.org/pdf/2104.10003
An Exact Hypergraph Matching Algorithm for Nuclear Identification in Embryonic Caenorhabditis elegans,CV,"Andrew Lauziere, Ryan Christensen, Hari Shroff, Radu Balan","20 April, 2021",https://arxiv.org/pdf/2104.10001
Comparison of remote experiments using crowdsourcing and laboratory experiments on speech intelligibility,SD,"Ayako Yamamoto, Toshio Irino, Kenichi Arai, Shoko Araki, Atsunori Ogawa, Keisuke Kinoshita, Tomohiro Nakatani","16 April, 2021",https://arxiv.org/pdf/2104.09998
Continuum Deformation Coordination of Multi-Agent Systems Using Cooperative Localization,MA,"Hossein Rastgoftar, Sergey Nersesov, Hashem Ashrafiuon","20 April, 2021",https://arxiv.org/pdf/2104.09995
Review of end-to-end speech synthesis technology based on deep learning,SD,"Zhaoxi Mu, Xinyu Yang, Yizhuo Dong","20 April, 2021",https://arxiv.org/pdf/2104.09994
Federated Learning for Malware Detection in IoT Devices,CR,"Valerian Rey, Pedro Miguel Sánchez Sánchez, Alberto Huertas Celdrán, Gérôme Bovet, Martin Jaggi","15 April, 2021",https://arxiv.org/pdf/2104.09993
Fine-grained Anomaly Detection via Multi-task Self-Supervision,CV,"Loic Jezequel, Ngoc-Son Vu, Jean Beaudet, Aymeric Histace","20 April, 2021",https://arxiv.org/pdf/2104.09987
Differentiable Model Compression via Pseudo Quantization Noise,AI,"Alexandre Défossez, Yossi Adi, Gabriel Synnaeve","20 April, 2021",https://arxiv.org/pdf/2104.09985
"A Separation of <span class=""MathJax_Preview"">γ</span><script type=""math/tex"">γ</script> and <span class=""MathJax_Preview"">b</span><script type=""math/tex"">b</script> via Thue--Morse Words",DM,"Hideo Bannai, Mitsuru Funakoshi, Tomohiro I, Dominik Koeppl, Takuya Mieno, Takaaki Nishimoto","19 April, 2021",https://arxiv.org/pdf/2104.09982
Explaining the Entombed Algorithm,CG,"Leon Mächler, David Naccache","21 April, 2021; <span class=""has-text-black-bis has-text-weight-semibold"">v1</span> submitted 18 April, 2021",https://arxiv.org/pdf/2104.09981
Prospective Artificial Intelligence Approaches for Active Cyber Defence,CR,"Neil Dhir, Henrique Hoeltgebaum, Niall Adams, Mark Briers, Anthony Burke, Paul Jones","20 April, 2021",https://arxiv.org/pdf/2104.09979
Bitcoin Address Clustering Method Based on Multiple Heuristic Conditions,CR,"He Xi, He Ketai, Lin Shenwen, Yang Jinglin, Mao Hongliang","18 April, 2021",https://arxiv.org/pdf/2104.09978
Robustness Tests of NLP Machine Learning Models: Search and Semantically Replace,CL,"Rahul Singh, Karan Jindal, Yufei Yu, Hanyu Yang, Tarun Joshi, Matthew A. Campbell, Wayne B. Shoumaker","20 April, 2021",https://arxiv.org/pdf/2104.09976
Finding Geometric Representations of Apex Graphs is NP-Hard,CG,"Dibyayan Chakraborty, Kshitij Gajjar","20 April, 2021",https://arxiv.org/pdf/2104.09971
